,d,k,l,level,Min,Moves,CPU Time
56,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.783013105392456
57,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7210099697113037
58,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6207880973815918
59,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6608550548553467
60,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7035558223724365
61,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.70552396774292
62,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.691080093383789
63,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8177740573883057
64,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6985840797424316
65,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7424569129943848
66,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6578500270843506
67,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8667418956756592
68,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7004969120025635
69,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7281980514526367
70,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.723597764968872
71,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8287699222564697
72,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8202011585235596
73,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7936346530914307
74,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.603545904159546
75,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.5555577278137207
76,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6548311710357666
77,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6873681545257568
78,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.668936014175415
79,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8170208930969238
80,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7552809715270996
81,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.5998270511627197
82,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.790863037109375
83,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7957708835601807
84,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.8123891353607178
85,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.9132297039031982
86,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.6292741298675537
87,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7091279029846191
88,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.5979640483856201
89,4,1,11,1,8,"[(6.0, 'purple'), (4.0, 'green'), (12.0, 'green'), (5.0, 'blue'), (7.0, 'purple'), (4.0, 'blue'), (5.0, 'red'), (13.0, 'green')]",1.7630598545074463
