,d,k,l,level,Min,Moves
116,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
117,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
118,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
119,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
120,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
121,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
122,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
123,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
124,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
125,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
126,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
127,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
128,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
129,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
130,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
131,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
132,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
133,4,1,11,0,8,"[(0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (5.0, 'red'), (1.0, 'yellow'), (15.0, 'purple'), (13.0, 'green'), (7.0, 'purple')]"
