,d,k,l,level,Min,Moves
134,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
135,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
136,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
137,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
138,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
139,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
140,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
141,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
142,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
143,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
144,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
145,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
146,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
147,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
148,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
149,4,1,11,2,8,"[(15.0, 'purple'), (6.0, 'blue'), (0.0, 'yellow'), (12.0, 'green'), (4.0, 'blue'), (13.0, 'green'), (7.0, 'purple'), (1.0, 'yellow')]"
